,거리,치안센터명,item_id
126,0.40676163620347666,신촌치안센터,33229458
127,0.6109125446634944,신촌치안센터,33376394
128,0.6554891039571149,신촌치안센터,33369594
129,0.3042396808189021,신촌치안센터,33052112
130,0.5156913605470612,신촌치안센터,33425659
131,0.6701950400562434,대흥치안센터,33428183
132,0.18656550634508096,신촌치안센터,33456086
133,0.3221296301465777,신촌치안센터,33424550
134,0.35445612482415295,신촌치안센터,33486523
135,0.6348579892363714,신촌치안센터,33393315
136,0.6298615064055727,신촌치안센터,32961222
137,0.5324394979143758,신촌치안센터,33436339
138,0.31668716576199923,신촌치안센터,33471848
139,0.6566043580564714,신촌치안센터,33369573
140,0.6853352022759351,대흥치안센터,33347189
141,0.2817072332417209,신촌치안센터,33487062
142,0.6838928820265903,신촌치안센터,33435484
143,0.6307616411546537,신촌치안센터,33346950
144,0.29590613930905957,신촌치안센터,33155802
145,0.23845151252438687,신촌치안센터,33273081
146,0.3255651237303894,신촌치안센터,33480245
147,0.308266964998296,신촌치안센터,33463183
148,0.6293491510318715,신촌치안센터,33349132
149,0.2929814910821679,신촌치안센터,33378973
150,0.5987156957958178,대흥치안센터,33446441
151,0.35631087324070393,신촌치안센터,33220361
152,0.8555350770175778,신촌치안센터,33429253
153,0.29381011658827716,신촌치안센터,33279187
154,0.6591877407357201,신촌치안센터,33348845
155,0.4217528172270029,신촌치안센터,33423817
156,0.32781443290959034,신촌치안센터,33484019
157,0.3522625519662835,신촌치안센터,33456141
158,0.11651858955654477,대흥치안센터,33455708
159,0.8128026168327768,신촌치안센터,33424397
160,0.9371096083007837,신촌치안센터,33433913
161,0.6184278247904342,신촌치안센터,33431021
162,0.2973362237534867,신촌치안센터,33396917
163,0.6090794124349233,신촌치안센터,33349305
164,0.6077223648242631,신촌치안센터,33370084
165,0.25145614356441853,신촌치안센터,33329953
166,0.21207516110080013,신촌치안센터,33477819
167,0.23827139065713482,신촌치안센터,33299239
168,0.5355836032419454,신촌치안센터,33436352
169,0.37748788659653193,신촌치안센터,33299770
170,0.5342974212386328,신촌치안센터,33436217
171,0.5861808837501883,신촌치안센터,33444847
172,0.3529136743142568,대흥치안센터,33475583
173,0.21105921159653995,신촌치안센터,33441723
174,0.21227663445817718,신촌치안센터,33388855
175,0.3802203453856087,신촌치안센터,33244173
176,0.6867340614805659,대흥치안센터,33070425
177,0.3939056506221807,신촌치안센터,33414440
178,0.20613094960474185,신촌치안센터,33479554
179,0.8634054105860636,신촌치안센터,33472897
180,0.6598191572096062,신촌치안센터,33124997
181,0.6483427074472041,신촌치안센터,33349900
182,0.23193281845877264,신촌치안센터,33076616
183,0.8413561351130766,신촌치안센터,33473161
184,0.5790375679902969,신촌치안센터,33347192
185,0.6277416294069843,신촌치안센터,33369564
186,0.36186077734681876,신촌치안센터,33319650
187,0.7906954324154737,신촌치안센터,32929614
188,0.4446725488970668,신촌치안센터,33237997
189,0.27470418727067186,신촌치안센터,33076647
190,0.8464667135914375,신촌치안센터,33484562
191,0.6647151915074908,신촌치안센터,33249709
192,0.37893590368624763,대흥치안센터,33243889
193,0.5830062038801285,신촌치안센터,33369540
194,0.8551972297076497,신촌치안센터,33467727
195,0.795127231717014,신촌치안센터,33483093
196,0.6102056985465728,신촌치안센터,33427389
197,0.2108206975811394,신촌치안센터,33465819
198,0.7153064927011815,신촌치안센터,33413015
199,0.5161334641544935,대흥치안센터,33462818
200,0.6598117242961263,신촌치안센터,33427537
201,0.6309645876960991,신촌치안센터,33393526
202,0.6099938619545411,신촌치안센터,33370173
203,0.6640846880269595,신촌치안센터,33347284
204,0.6340379886092531,대흥치안센터,33432494
205,0.9171107425896821,신촌치안센터,33191089
206,0.6400963763963986,노고산치안센터,33226496
207,0.2376593206509842,신촌치안센터,33422792
208,0.20956277947970336,신촌치안센터,33393360
209,0.689837005065078,노고산치안센터,33339089
210,0.6098640651936416,신촌치안센터,33366796
211,0.34022255072544766,대흥치안센터,33170389
212,0.24017014333952802,신촌치안센터,33415694
213,0.6115177591939757,신촌치안센터,33398376
214,0.6645059513265329,신촌치안센터,33419792
215,0.8816832682673171,동교치안센터,33460091
216,0.1743535029981664,신촌치안센터,33304086
217,0.6823638241273027,신촌치안센터,33115587
218,0.29402018041622774,신촌치안센터,33336751
219,0.4293673826162721,신촌치안센터,33484750
220,0.8549962612988137,신촌치안센터,33454832
221,0.7758338320404585,신촌치안센터,33448197
222,0.6060595277941138,신촌치안센터,33166258
223,0.19097633597199046,신촌치안센터,33413030
224,0.3208006680671699,신촌치안센터,33426310
225,0.6086625747263227,신촌치안센터,33433582
226,0.19799887332405966,신촌치안센터,33410588
227,0.627313199171707,신촌치안센터,33428273
228,0.6097928419878262,신촌치안센터,32956668
229,0.5808352087937269,신촌치안센터,33345755
230,0.6566643924614519,신촌치안센터,33440234
231,0.6546297306850829,신촌치안센터,33436333
232,0.6618215964561333,대흥치안센터,33253062
233,0.27116219020962284,신촌치안센터,33076630
234,0.860639846433748,신촌치안센터,33365771
235,0.8503386918509778,신촌치안센터,33428084
236,0.6116014906057125,신촌치안센터,33347057
237,0.8157848557963805,신촌치안센터,33473252
238,0.79262151516817,신촌치안센터,33379501
239,0.5843748507714908,신촌치안센터,33428663
240,0.3578841168933817,신촌치안센터,33483975
241,0.608428989298676,신촌치안센터,33351240
242,0.23802996701277498,신촌치안센터,33433508
243,0.6083026242044863,신촌치안센터,33426915
244,0.6578502921886239,신촌치안센터,33346362
245,0.6254199133285258,대흥치안센터,33378530
246,0.22172331682657634,대흥치안센터,33483883
247,0.3970915171958802,신촌치안센터,33389662
248,0.6561276160039196,신촌치안센터,33485082
249,0.1914828120366795,신촌치안센터,33369045
250,0.6549465271366853,신촌치안센터,33347267
251,0.6291438910535028,신촌치안센터,33421960
252,0.6848083659526093,대흥치안센터,33413231
253,0.306665909322331,대흥치안센터,33432667
254,0.5796358578174117,신촌치안센터,33421986
255,0.8523897101384069,신촌치안센터,33451299
256,0.629267117133921,신촌치안센터,33349050
257,0.297801605296879,대흥치안센터,33436096
258,0.778630280644389,신촌치안센터,33404253
259,0.07539560320548155,신촌치안센터,33346242
260,0.14674742059683743,신촌치안센터,33308206
261,0.5436528947601144,신촌치안센터,33438243
262,0.6565664514375049,신촌치안센터,33476647
263,0.12112197674271845,신촌치안센터,33132699
264,0.3210495630696191,대흥치안센터,33324471
265,0.609672465138979,신촌치안센터,33240895
266,0.611385525484419,신촌치안센터,33394101
267,0.07621214063508555,신촌치안센터,33266487
268,0.6631987182989741,신촌치안센터,33482542
269,0.5462015872903806,신촌치안센터,33350989
270,0.15948980521499576,신촌치안센터,33394339
271,0.5439085369310203,신촌치안센터,33344663
272,0.7314561194355055,신촌치안센터,33454146
273,0.1207992034405557,신촌치안센터,33463836
274,0.913466107934939,신촌치안센터,33396596
275,0.1451795420043292,신촌치안센터,32108779
276,0.6022423091107802,신촌치안센터,33454366
277,0.5475133367095761,신촌치안센터,33352500
278,0.6079924172775751,신촌치안센터,33387683
279,0.6324079030266699,신촌치안센터,33348007
280,0.5015630846129362,신촌치안센터,33457058
281,0.1176435327008542,신촌치안센터,33398875
282,0.56391516252859,대흥치안센터,33360875
283,0.5678657571964674,신촌치안센터,33464646
284,0.6874034172518497,대흥치안센터,33473952
285,0.6815137898170381,신촌치안센터,33195228
