MEGA_NM,MEGA_CD,CTY_CD,CTY_NM,TOTAL,위도,경도
서울특별시,11,11650,서초구,1,37.48736442752308,127.01847647836513
서울특별시,11,11650,서초구,1,37.49283539749884,127.02632114515295
서울특별시,11,11650,서초구,1,37.498213269719244,127.02285883435054
서울특별시,11,11650,서초구,1,37.47040350407915,127.03791603886734
서울특별시,11,11650,서초구,1,37.47584587799783,127.04236896488038
서울특별시,11,11650,서초구,1,37.477647813010414,127.04234607360303
서울특별시,11,11680,강남구,1,37.51798760122471,127.01694601787416
서울특별시,11,11680,강남구,1,37.50094403884514,127.02621631996004
서울특별시,11,11680,강남구,1,37.502755234096135,127.02732389938576
서울특별시,11,11680,강남구,1,37.51259123867733,127.01814764254928
서울특별시,11,11680,강남구,1,37.52162883059249,127.02142358741038
서울특별시,11,11680,강남구,1,37.522557732414334,127.0248054024121
서울특별시,11,11680,강남구,1,37.526105556115844,127.01797131167075
서울특별시,11,11680,강남구,1,37.52341205441976,127.0191377758419
서울특별시,11,11680,강남구,1,37.52883646645884,127.02132984341236
서울특별시,11,11680,강남구,1,37.48478220544754,127.03320958444264
서울특별시,11,11680,강남구,1,37.48934210325199,127.03993586584411
서울특별시,11,11680,강남구,1,37.495621356628405,127.03646316541935
서울특별시,11,11680,강남구,1,37.49925270896573,127.03980955564997
서울특별시,11,11680,강남구,1,37.50193727333157,127.03751335376478
서울특별시,11,11680,강남구,1,37.50645125282206,127.03858671516305
서울특별시,11,11680,강남구,1,37.50998143115089,127.02949276470966
서울특별시,11,11680,강남구,1,37.52351429120124,127.03158088447587
서울특별시,11,11680,강남구,1,37.5334155714417,127.03032196900207
서울특별시,11,11680,강남구,1,37.53161365992774,127.03034519569243
서울특별시,11,11680,강남구,1,37.4776842149529,127.04686810345194
서울특별시,11,11680,강남구,1,37.489396794076406,127.04671996613436
서울특별시,11,11680,강남구,1,37.50564138708797,127.04990750159658
서울특별시,11,11680,강남구,1,37.50106378147186,127.04091744214493
서울특별시,11,11680,강남구,1,37.50108204107083,127.0431791609517
서울특별시,11,11680,강남구,2,37.509181584133145,127.04194514586338
서울특별시,11,11680,강남구,1,37.510146210524546,127.04985066093818
서울특별시,11,11680,강남구,1,37.52900272298236,127.04169281392016
서울특별시,11,11200,성동구,1,37.54712181859156,127.05391031959947
서울특별시,11,11200,성동구,1,37.548022778225764,127.05389898361483
서울특별시,11,11200,성동구,1,37.54990549661007,127.06406072488684
서울특별시,11,11215,광진구,1,37.53999490719434,127.06418405636673
서울특별시,11,11215,광진구,1,37.534660169366816,127.07330229857949
서울특별시,11,11215,광진구,1,37.55715770794235,127.06962956175737
서울특별시,11,11215,광진구,1,37.56167139024481,127.07070558627994
서울특별시,11,11215,광진구,1,37.55989601870309,127.0741231365359
서울특별시,11,11215,광진구,1,37.53380325248102,127.07897021623663
서울특별시,11,11215,광진구,1,37.537407124024206,127.07892609696266
서울특별시,11,11215,광진구,2,37.53830809155676,127.07891506591524
서울특별시,11,11215,광진구,2,37.54011002619789,127.07889300234565
서울특별시,11,11215,광진구,1,37.53656737688126,127.08685698265015
서울특별시,11,11215,광진구,1,37.53927898871275,127.08795562594463
서울특별시,11,11215,광진구,1,37.56351751888514,127.07634236857652
서울특별시,11,11230,동대문구,1,37.58939410596041,127.04431940549148
서울특별시,11,11230,동대문구,1,37.59216058128577,127.0522106612927
서울특별시,11,11230,동대문구,1,37.59221469253496,127.05900410738506
서울특별시,11,11230,동대문구,1,37.597575340204926,127.05327472580828
서울특별시,11,11230,동대문구,1,37.5706365129836,127.06493457200709
서울특별시,11,11260,중랑구,1,37.60674589985249,127.07354539255404
서울특별시,11,11260,중랑구,1,37.60853895533379,127.07239065039626
서울특별시,11,11260,중랑구,1,37.585193318001444,127.08286934484025
서울특별시,11,11260,중랑구,1,37.58516700215655,127.0794729155848
서울특별시,11,11260,중랑구,2,37.59961743465177,127.08382560723074
서울특별시,11,11260,중랑구,1,37.59789381489362,127.09403863711617
서울특별시,11,11260,중랑구,1,37.60777837810257,127.09052154053863
서울특별시,11,11260,중랑구,1,37.607787059366046,127.09165402922648
